Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time,Comment
2015-09-02,Elliptical Trainer,Cardio,,,0.9399999976158142,mi,0:10:00,"8:26 start, 93"
2015-09-02,Lat Pulldown,Back,65.0,18,,,,""
2015-09-02,Lat Pulldown,Back,65.0,16,,,,""
2015-09-02,Lat Pulldown,Back,65.0,15,,,,""
2015-09-02,Dumbbell Row,Back,25.0,15,,,,""
2015-09-02,Dumbbell Row,Back,25.0,15,,,,""
2015-09-02,Dumbbell Row,Back,25.0,8,,,,""
2015-09-02,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-09-02,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-09-02,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-09-02,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-09-02,Flat Dumbbell Bench Press,Chest,15.0,13,,,,""
2015-09-02,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-09-02,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-09-02,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-09-02,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-09-02,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-09-02,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-09-02,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-09-02,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-09-02,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-09-02,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-09-02,Cable Tricep Press,Triceps,22.5,8,,,,""
2015-09-02,Seated Dips,Triceps,0.0,9,,,,""
2015-09-02,Cable Tricep Press,Triceps,17.5,13,,,,""
2015-09-02,Cable Tricep Press,Triceps,12.5,2,,,,""
2015-09-02,Seated Dips,Triceps,0.0,11,,,,""
2015-09-02,Cable Tricep Press,Triceps,22.5,7,,,,""
2015-09-02,Cable Tricep Press,Triceps,17.5,5,,,,""
2015-09-02,Cable Tricep Press,Triceps,12.5,5,,,,""
2015-09-02,Seated Dips,Triceps,0.0,10,,,,""
2015-09-12,Running (Treadmill),Cardio,,,2.51,mi,0:43:00,"5:18 start, 292 cal"
2015-09-12,Stationary Bike,Cardio,,,2.39,mi,0:14:02,"6:02 start, 88 cal"
2015-09-14,Running (Outdoor),Cardio,,,2.53,mi,0:35:50,""
2015-09-15,Running (Treadmill),Cardio,,,0.6399999856948853,mi,0:13:00,"7:47 start, 78 cal"
2015-09-15,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-09-15,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-09-15,Inner Thigh Machine,Legs,52.5,20,,,,""
2015-09-15,Inner Thigh Machine,Legs,60.0,2,,,,""
2015-09-15,Inner Thigh Machine,Legs,52.5,13,,,,""
2015-09-15,Deadlift,Back,50.0,27,,,,""
2015-09-15,Stationery Lunges,Legs,20.0,15,,,,"R front first, 11 on L"
2015-09-15,Outer Thigh Machine,Legs,90.0,15,,,,""
2015-09-15,Inner Thigh Machine,Legs,52.5,15,,,,""
2015-09-15,Deadlift,Back,50.0,25,,,,""
2015-09-15,Deadlift,Back,50.0,15,,,,"Hands hurting, no gloves"
2015-09-22,Running (Treadmill),Cardio,,,1.59,mi,0:24:00,"7:03 start 179 cal"
2015-09-22,Stationary Bike,Cardio,,,5.28,mi,0:23:02,"7:36 start, 166 cal"
2015-09-22,Running (Treadmill),Cardio,,,0.63,mi,0:11:15,"8 pm start, 74 cal"
2015-09-23,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"7:31 start, 58 cals"
2015-09-27,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"5:27 start, 60 cal"
2015-09-27,Running (Treadmill),Cardio,,,3.42,mi,0:46:00,"5.37 start, 369 cal"
2015-09-28,Step Class - Cardio,Cardio,,,0.0,m,1:00:00,""
2015-09-28,Step Class - Legs,Legs,,,0.0,m,1:00:00,""
2015-10-25,Running (Treadmill),Cardio,,,0.5,mi,0:05:00,"1:00 start"
2015-10-25,Leg Raises,Abs,0.0,15,,,,""
2015-10-25,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-10-25,Crunch,Abs,0.0,15,,,,""
2015-10-25,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-10-25,Leg Raises,Abs,0.0,15,,,,""
2015-10-25,Leg Raises,Abs,0.0,15,,,,""
2015-10-25,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-10-25,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-10-25,Crunch,Abs,0.0,15,,,,""
2015-10-25,Crunch,Abs,0.0,15,,,,""
2015-10-25,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-10-25,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-10-25,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-10-25,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-10-25,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-10-25,Crunch Machine,Abs,40.0,20,,,,""
2015-10-25,Crunch Machine,Abs,40.0,20,,,,""
2015-10-25,Crunch Machine,Abs,40.0,20,,,,""
2015-10-25,Bosu Ball Crunch W Medicine Ball,Abs,6.0,15,,,,""
2015-10-25,Bosu Ball Crunch W Medicine Ball,Abs,6.0,15,,,,""
2015-10-25,Bosu Ball Crunch W Medicine Ball,Abs,6.0,15,,,,""
2015-10-25,Assisted Chin Ups,Biceps,50.0,15,,,,""
2015-10-25,Assisted Chin Ups,Biceps,50.0,15,,,,""
2015-10-25,Assisted Chin Ups,Biceps,50.0,15,,,,""
2015-10-25,Assisted Dips,Triceps,50.0,15,,,,""
2015-10-25,Assisted Dips,Triceps,50.0,15,,,,""
2015-10-25,Assisted Dips,Triceps,50.0,15,,,,""
2015-10-25,Lat Pulldown,Back,40.0,15,,,,""
2015-10-25,Lat Pulldown,Back,40.0,15,,,,""
2015-10-25,Lat Pulldown,Back,40.0,15,,,,""
2015-10-25,Lat Pulldown Reverse Close Grip,Back,40.0,15,,,,""
2015-10-25,Lat Pulldown Reverse Close Grip,Back,40.0,15,,,,""
2015-10-25,Lat Pulldown Reverse Close Grip,Back,40.0,15,,,,""
2015-10-25,Bench Push Up,Chest,0.0,20,,,,""
2015-10-25,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-10-25,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-10-25,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-10-25,Flat Dumbbell Bench Press,Chest,10.0,15,,,,""
2015-10-25,Flat Dumbbell Bench Press,Chest,10.0,15,,,,""
2015-10-25,Flat Dumbbell Bench Press,Chest,10.0,15,,,,""
2015-10-25,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-10-25,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-10-25,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-10-25,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-10-25,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-10-25,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-10-25,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-10-25,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-10-25,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-10-25,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-10-25,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-10-25,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-10-25,Overhead Press,Shoulders,20.0,15,,,,""
2015-10-25,Overhead Press,Shoulders,20.0,15,,,,""
2015-10-25,Overhead Press,Shoulders,20.0,15,,,,""
2015-11-25,Stationary Bike,Cardio,,,1.8,mi,0:10:00,"Reclining bike, resistance 10.  Rpm about 65, 56 cals"
2015-11-25,Weighted 'Sissy' Squat,Legs,100.0,15,,,,""
2015-11-25,Weighted 'Sissy' Squat,Legs,100.0,15,,,,""
2015-11-25,Weighted 'Sissy' Squat,Legs,100.0,15,,,,""
2015-11-25,Body Squat,Legs,25.0,15,,,,""
2015-11-25,Body Squat,Legs,25.0,15,,,,""
2015-11-25,Body Squat,Legs,25.0,15,,,,""
2015-11-25,Leg Press,Legs,120.0,15,,,,""
2015-11-25,Leg Press,Legs,120.0,15,,,,""
2015-11-25,Leg Press,Legs,120.0,15,,,,""
2015-11-25,Seated Leg Curl Machine,Legs,70.0,15,,,,""
2015-11-25,Seated Leg Curl Machine,Legs,60.0,15,,,,""
2015-11-25,Seated Leg Curl Machine,Legs,60.0,15,,,,""
2015-11-25,Leg Extension Machine,Legs,70.0,15,,,,""
2015-11-25,Leg Extension Machine,Legs,60.0,15,,,,""
2015-11-25,Leg Extension Machine,Legs,60.0,15,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,15,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,15,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,15,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,5,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,5,,,,""
2015-11-25,Outer Thigh Machine,Legs,70.0,5,,,,""
2015-11-25,Inner Thigh Machine,Legs,90.0,15,,,,""
2015-11-25,Inner Thigh Machine,Legs,90.0,5,,,,""
2015-11-25,Inner Thigh Machine,Legs,90.0,15,,,,""
2015-11-25,Inner Thigh Machine,Legs,50.0,5,,,,""
2015-11-25,Inner Thigh Machine,Legs,50.0,20,,,,""
2015-11-25,Inner Thigh Machine,Legs,50.0,5,,,,""
2015-11-26,Elliptical Trainer,Cardio,,,0.9399999976158142,mi,0:10:00,""
2015-11-26,Bench Push Up,Chest,0.0,14,,,,""
2015-11-26,Bench Push Up,Chest,0.0,13,,,,""
2015-11-26,Bench Push Up,Chest,0.0,12,,,,""
2015-11-26,Incline Machine Chest Press,Chest,21.0,18,,,,""
2015-11-26,Incline Machine Chest Press,Chest,21.0,15,,,,""
2015-11-26,Incline Machine Chest Press,Chest,30.0,15,,,,""
2015-11-26,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-11-26,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-11-26,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-11-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,"Dumbbells parallel to chest, press up to perpendicular and next to each other."
2015-11-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-11-26,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-11-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-11-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-11-26,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-11-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-11-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-11-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-11-26,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-11-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-11-26,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-11-26,Dumbbell Hammer Curl,Biceps,10.0,15,,,,""
2015-11-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-11-26,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-11-26,Seated Dips,Triceps,0.0,7,,,,""
2015-11-26,Dumbbell Overhead Triceps Extension,Triceps,15.0,10,,,,""
2015-11-26,Seated Dips,Triceps,0.0,8,,,,""
2015-11-26,Dumbbell Overhead Triceps Extension,Triceps,15.0,10,,,,""
2015-11-26,Seated Dips,Triceps,0.0,8,,,,""
2015-11-26,Dumbbell Overhead Triceps Extension,Triceps,15.0,11,,,,""
2015-11-26,Cable Tricep Press,Triceps,40.0,2,,,,""
2015-11-26,Cable Tricep Press,Triceps,30.0,10,,,,""
2015-11-26,Cable Tricep Press,Triceps,30.0,12,,,,""
2015-11-29,Running (Treadmill),Cardio,,,1.1,mi,0:25:00,"Approx 3:18 start"
2015-11-29,Stationary Bike,Cardio,,,3.88,mi,0:22:00,"3:44 start, End 4:06.  145 cal, 64-70 rpm.  Reclining."
2015-11-29,Running (Treadmill),Cardio,,,1.1,mi,0:20:00,"4:12 start, 127 cal"
2015-11-29,Elliptical Trainer,Cardio,,,1.41,mi,0:20:00,"4:38 start, 176 cal"
2015-11-30,Running (Treadmill),Cardio,,,1.4,mi,0:20:00,"6:06 start, incline 10 min, jog 10, 150 cal"
2015-11-30,Lat Pulldown,Back,70.0,14,,,,"Freemotion lat"
2015-11-30,Lat Pulldown,Back,70.0,12,,,,""
2015-11-30,Lat Pulldown,Back,60.0,5,,,,""
2015-11-30,Lat Pulldown,Back,60.0,15,,,,""
2015-11-30,Dumbbell Row,Back,25.0,15,,,,""
2015-11-30,Dumbbell Row,Back,25.0,15,,,,""
2015-11-30,Leg Raises,Abs,0.0,15,,,,""
2015-11-30,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-11-30,Crunch,Abs,0.0,15,,,,""
2015-11-30,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-11-30,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-11-30,Bicycle Kicks,Abs,,,0.0,m,0:00:10,""
2015-11-30,Leg Raises,Abs,0.0,15,,,,""
2015-11-30,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-11-30,Crunch,Abs,0.0,15,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,40.0,15,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,40.0,11,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,30.0,3,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,20.0,3,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,40.0,3,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,30.0,10,,,,""
2015-11-30,Machine Shoulder Press,Shoulders,20.0,2,,,,""
2015-11-30,Assisted Chin Ups,Biceps,55.0,15,,,,""
2015-11-30,Assisted Dips,Triceps,55.0,15,,,,""
2015-11-30,Bench Push Up,Chest,0.0,10,,,,""
2015-11-30,Seated Dips,Triceps,0.0,7,,,,""
2015-11-30,Seated Dips,Triceps,0.0,5,,,,""
2015-11-30,Bench Push Up,Chest,0.0,10,,,,""
2015-11-30,Dumbbell Row,Back,25.0,15,,,,""
2015-11-30,Leg Raises,Abs,0.0,15,,,,""
2015-11-30,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-11-30,Crunch,Abs,0.0,15,,,,""
2015-11-30,Assisted Chin Ups,Biceps,55.0,15,,,,""
2015-11-30,Assisted Dips,Triceps,55.0,15,,,,""
2015-11-30,Assisted Dips,Triceps,55.0,15,,,,""
2015-11-30,Cable Chest Press,Chest,10.0,15,,,,"Standing"
2015-11-30,Cable Chest Press,Chest,10.0,15,,,,""
2015-11-30,Cable Chest Press,Chest,10.0,15,,,,""
2015-11-30,Cable Tricep Press,Triceps,22.5,20,,,,""
2015-11-30,Cable Tricep Press,Triceps,27.5,14,,,,""
2015-11-30,Cable Tricep Press,Triceps,22.5,10,,,,""
2015-11-30,Cable Tricep Press,Triceps,20.0,5,,,,""
2015-11-30,Seated Cable Row,Back,30.0,26,,,,"Freemotion row"
2015-11-30,Seated Cable Row,Back,35.0,19,,,,""
2015-11-30,Seated Cable Row,Back,40.0,15,,,,""
2015-11-30,Seated Machine Fly,Chest,20.0,15,,,,"Cable"
2015-11-30,Seated Cable Chest Press,Chest,20.0,15,,,,""
2015-11-30,Seated Machine Fly,Chest,25.0,12,,,,""
2015-11-30,Seated Machine Fly,Chest,20.0,2,,,,""
2015-11-30,Seated Machine Fly,Chest,15.0,3,,,,""
2015-11-30,Seated Cable Chest Press,Chest,20.0,19,,,,""
2015-11-30,Assisted Chin Ups,Biceps,55.0,14,,,,""
2015-11-30,Seated Machine Fly,Chest,25.0,8,,,,""
2015-11-30,Seated Machine Fly,Chest,20.0,2,,,,""
2015-11-30,Seated Machine Fly,Chest,15.0,5,,,,""
2015-11-30,Seated Cable Chest Press,Chest,15.0,15,,,,""
2015-12-12,Burpees W Jump,Cardio,0.0,15,,,,""
2015-12-12,Burpees W Jump,Cardio,0.0,15,,,,""
2015-12-12,Burpees W Jump,Cardio,0.0,15,,,,""
2015-12-12,Bench Push Up,Chest,0.0,15,,,,""
2015-12-12,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,30.0,15,,,,""
2015-12-12,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,50.0,15,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,50.0,10,,,,""
2015-12-12,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,50.0,12,,,,"Easy bar (bent bar), inside grip"
2015-12-12,Flat Barbell Bench Press,Chest,60.0,10,,,,"Easy bar"
2015-12-12,Flat Barbell Bench Press,Chest,60.0,9,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2015-12-12,Flat Barbell Bench Press,Chest,50.0,7,,,,""
2015-12-12,Barbell Row,Back,50.0,17,,,,""
2015-12-12,Barbell Row,Back,60.0,19,,,,""
2015-12-12,Barbell Row,Back,70.0,15,,,,""
2015-12-12,Barbell Row,Back,70.0,13,,,,""
2015-12-12,Barbell Row,Back,70.0,15,,,,""
2015-12-12,Machine High Row,Back,45.0,15,,,,"Lots of help"
2015-12-12,Machine High Row,Back,25.0,25,,,,""
2015-12-12,Machine High Row,Back,35.0,13,,,,""
2015-12-12,Machine High Row,Back,45.0,6,,,,"Lots of spot.  Sore lower back (bent over rows)"
2015-12-12,Seated Dumbbell Press,Shoulders,15.0,15,,,,""
2015-12-12,Seated Dumbbell Press,Shoulders,20.0,9,,,,"Pinch in rt shoulder"
2015-12-12,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2015-12-12,Seated Dumbbell Lateral Raise,Shoulders,7.5,15,,,,""
2015-12-12,Seated Dumbbell Lateral Raise,Shoulders,7.5,17,,,,""
2015-12-12,Seated Dumbbell Lateral Raise,Shoulders,7.5,20,,,,""
2015-12-12,Assisted Dips,Triceps,55.0,15,,,,""
2015-12-12,EZ-Bar Curl,Biceps,20.0,18,,,,""
2015-12-12,Assisted Dips,Triceps,60.0,12,,,,""
2015-12-12,EZ-Bar Curl,Biceps,30.0,10,,,,""
2015-12-12,EZ-Bar Curl,Biceps,30.0,11,,,,""
2015-12-12,Assisted Dips,Triceps,60.0,12,,,,"Much help"
2015-12-12,EZ-Bar Curl,Biceps,30.0,12,,,,""
2015-12-12,Assisted Dips,Triceps,60.0,15,,,,""
2015-12-12,Standing Bicep Barbell Curl,Biceps,30.0,10,,,,""
2015-12-12,EZ-Bar Skullcrusher,Triceps,20.0,10,,,,""
2015-12-12,EZ-Bar Skullcrusher,Triceps,30.0,11,,,,""
2015-12-12,Standing Bicep Barbell Curl,Biceps,30.0,12,,,,""
2015-12-12,Standing Bicep Barbell Curl,Biceps,30.0,12,,,,""
2015-12-12,EZ-Bar Skullcrusher,Triceps,30.0,11,,,,""
2015-12-12,Dumbbell Overhead Triceps Extension,Triceps,20.0,10,,,,""
2015-12-14,Running (Treadmill),Cardio,,,1.3,mi,0:20:00,"7:09 pm, 60 cal"
2015-12-14,Stationary Bike,Cardio,,,1.5,mi,0:05:35,"7:34 start, 70 call"
2015-12-14,Running (Treadmill),Cardio,,,1.38,mi,0:23:00,"7:43 start, 152 cal"
2015-12-15,Running (Treadmill),Cardio,,,1.29,mi,0:20:00,"6:19 start, 10 min walk, 10 min jog, 129 cal +"
2015-12-15,Leg Raises,Abs,0.0,15,,,,""
2015-12-15,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-12-15,Crunch,Abs,0.0,15,,,,""
2015-12-15,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-12-15,Bicycle Kicks,Abs,,,0.0,m,0:00:18,""
2015-12-15,Leg Raises,Abs,0.0,15,,,,""
2015-12-15,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-12-15,Crunch,Abs,0.0,15,,,,""
2015-12-15,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-12-15,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-12-15,Leg Raises,Abs,0.0,15,,,,""
2015-12-15,Knee Tuck Crunches,Abs,0.0,15,,,,""
2015-12-15,Crunch,Abs,0.0,15,,,,""
2015-12-15,Toe Touch Crunches,Abs,0.0,15,,,,""
2015-12-15,Bicycle Kicks,Abs,,,0.0,m,0:00:15,""
2015-12-15,Crunch Machine,Abs,50.0,15,,,,""
2015-12-15,Crunch Machine,Abs,65.0,15,,,,""
2015-12-15,Crunch Machine,Abs,80.0,15,,,,""
2015-12-15,Leg Extension Machine,Legs,65.0,20,,,,""
2015-12-15,Leg Extension Machine,Legs,80.0,18,,,,""
2015-12-15,Leg Extension Machine,Legs,95.0,15,,,,""
2015-12-15,Leg Extension Machine,Legs,95.0,15,,,,""
2015-12-15,Seated Leg Curl Machine,Legs,65.0,20,,,,""
2015-12-15,Seated Leg Curl Machine,Legs,80.0,15,,,,""
2015-12-15,Stair Climber,Cardio,,,0.0,mi,0:15:00,"End 7:48"
2015-12-15,Stationary Bike,Cardio,,,1.08,mi,0:08:00,"7:53 start"
2015-12-17,Elliptical Trainer,Cardio,,,0.14000000059604645,mi,0:05:00,"5:04 start, resistance 55, elevation 10, cals 44"
2015-12-17,Bench Push Up,Chest,0.0,15,,,,""
2015-12-17,Bench Push Up,Chest,0.0,13,,,,""
2015-12-17,Bench Push Up,Chest,0.0,12,,,,""
2015-12-17,Lat Pulldown,Back,55.0,18,,,,""
2015-12-17,Lat Pulldown,Back,70.0,5,,,,""
2015-12-17,Lat Pulldown,Back,55.0,15,,,,""
2015-12-17,Lat Pulldown,Back,70.0,6,,,,""
2015-12-17,Lat Pulldown,Back,55.0,10,,,,""
2015-12-17,Dumbbell Row,Back,25.0,15,,,,""
2015-12-17,Dumbbell Row,Back,25.0,15,,,,""
2015-12-17,Dumbbell Row,Back,25.0,15,,,,""
2015-12-17,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-12-17,Flat Dumbbell Fly,Chest,15.0,15,,,,""
2015-12-17,Flat Dumbbell Fly,Chest,15.0,11,,,,""
2015-12-17,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-12-17,Flat Dumbbell Bench Press,Chest,15.0,15,,,,""
2015-12-17,Flat Barbell Bench Press,Chest,10.0,15,,,,""
2015-12-17,Flat Barbell Bench Press,Chest,10.0,14,,,,""
2015-12-17,Barbell Row,Back,10.0,20,,,,""
2015-12-17,Barbell Row,Back,15.0,15,,,,""
2015-12-17,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-12-17,Dumbbell Curl,Biceps,10.0,15,,,,""
2015-12-17,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-12-17,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2015-12-17,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-12-17,Seated Dumbbell Lateral Raise,Shoulders,5.0,15,,,,""
2015-12-17,Cable Tricep Press,Triceps,20.0,15,,,,""
2015-12-17,Seated Dips,Triceps,0.0,6,,,,""
2015-12-17,Seated Dips,Triceps,0.0,5,,,,""
2015-12-17,Cable Tricep Press,Triceps,24.0,5,,,,""
2015-12-17,Cable Tricep Press,Triceps,20.0,10,,,,""
2015-12-17,Cable Tricep Press,Triceps,24.0,10,,,,""
2015-12-17,Cable Tricep Press,Triceps,20.0,4,,,,""
2015-12-17,Seated Dips,Triceps,0.0,9,,,,""
2015-12-18,Running (Treadmill),Cardio,,,1.88,mi,0:23:00,"5:04 start, 199 cals"
2015-12-18,Seated Leg Curl Machine,Legs,85.0,25,,,,""
2015-12-18,Leg Extension Machine,Legs,70.0,18,,,,""
2015-12-18,Seated Leg Curl Machine,Legs,110.0,20,,,,""
2015-12-18,Leg Extension Machine,Legs,85.0,16,,,,""
2015-12-18,Seated Leg Curl Machine,Legs,115.0,20,,,,""
2015-12-18,Leg Extension Machine,Legs,100.0,14,,,,""
2015-12-18,Leg Press,Legs,160.0,20,,,,""
2015-12-18,Seated Calf Raise Machine,Legs,160.0,15,,,,""
2015-12-18,Leg Press,Legs,180.0,14,,,,""
2015-12-18,Seated Calf Raise Machine,Legs,160.0,15,,,,""
2015-12-18,Body Squat,Legs,25.0,15,,,,""
2015-12-18,Leg Press,Legs,180.0,8,,,,""
2015-12-18,Leg Press,Legs,140.0,3,,,,""
2015-12-18,Leg Press,Legs,120.0,2,,,,""
2015-12-18,Seated Calf Raise Machine,Legs,160.0,15,,,,""
2015-12-18,Body Squat,Legs,25.0,15,,,,""
2015-12-18,Body Squat,Legs,25.0,15,,,,""
2015-12-18,Side Lunges,Legs,10.0,15,,,,""
2015-12-18,Side Lunges,Legs,15.0,15,,,,""
2015-12-18,Side Lunges,Legs,20.0,15,,,,""
2015-12-18,Stationery Lunges,Legs,20.0,15,,,,""
2015-12-18,Stationery Lunges,Legs,20.0,15,,,,""
2015-12-18,Stationery Lunges,Legs,20.0,15,,,,""
2015-12-19,Running (Treadmill),Cardio,,,0.5,mi,0:10:00,"2:08 start"
2015-12-19,Running (Treadmill),Cardio,,,0.5,mi,0:05:00,"Fit test 33.8 esr vo2 max"
2015-12-19,Running (Treadmill),Cardio,,,0.8,mi,0:12:00,"Poking around. 90 cals"
2016-01-01,Walking,Cardio,,,1.0,m,1:00:00,"Ingress.. Recovering from back injury"
2016-01-02,Walking,Cardio,,,1.47,m,0:42:00,""
2016-01-03,Walking,Cardio,,,1.63,m,1:00:00,""
2016-01-07,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-01-07,Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-01-07,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-01-07,Supine March With Posterior Pelvic Tilt,Lower Back,0.0,10,,,,""
2016-01-07,Foam Roller Push,Lower Back,0.0,10,,,,""
2016-01-07,Foam Roller Push,Lower Back,0.0,10,,,,""
2016-01-07,Foam Roller Pull,Lower Back,0.0,10,,,,""
2016-01-07,Foam Roller Pull,Lower Back,0.0,10,,,,""
2016-01-07,Standing Hamstring Stretch On Chair,Lower Back,0.0,1,,,,""
2016-01-07,Supine Piriformis Stretch (Cuddle Your Foot),Lower Back,0.0,3,,,,""
2016-01-17,Elliptical Trainer,Cardio,,,0.14000000059604645,mi,0:05:00,""
2016-01-17,Lat Pulldown,Back,75.0,17,,,,""
2016-01-17,Lat Pulldown,Back,75.0,7,,,,""
2016-01-17,Lat Pulldown,Back,60.0,8,,,,""
2016-01-17,Lat Pulldown,Back,60.0,8,,,,""
2016-01-17,Dumbbell Row,Back,25.0,15,,,,""
2016-01-17,Dumbbell Row,Back,25.0,15,,,,""
2016-01-17,Dumbbell Row,Back,25.0,8,,,,""
2016-01-17,Flat Dumbbell Fly,Chest,15.0,10,,,,""
2016-01-17,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2016-01-17,Flat Dumbbell Fly,Chest,10.0,15,,,,""
2016-01-17,Flat Dumbbell Fly,Chest,10.0,10,,,,""
2016-01-17,Smith Machine Close Grip Bench Press,Triceps,5.0,6,,,,""
2016-01-17,Smith Machine Close Grip Bench Press,Triceps,5.0,6,,,,""
2016-01-17,Smith Machine Close Grip Bench Press,Triceps,0.0,7,,,,""
